timestamp,close
2024-01-01 00:00:00,42143.96
2024-01-01 01:00:00,42139.79
2024-01-01 02:00:00,42195.24
2024-01-01 03:00:00,42317.24
2024-01-01 04:00:00,42305.76
2024-01-01 05:00:00,42294.27
2024-01-01 06:00:00,42420.84
2024-01-01 07:00:00,42485.8
2024-01-01 08:00:00,42456.27
2024-01-01 09:00:00,42504.11
2024-01-01 10:00:00,42475.03
2024-01-01 11:00:00,42445.79
2024-01-01 12:00:00,42470.64
2024-01-01 13:00:00,42330.75
2024-01-01 14:00:00,42205.67
2024-01-01 15:00:00,42169.28
2024-01-01 16:00:00,42098.73
2024-01-01 17:00:00,42128.86
2024-01-01 18:00:00,42066.32
2024-01-01 19:00:00,41965.69
2024-01-01 20:00:00,42082.7
2024-01-01 21:00:00,42071.91
2024-01-01 22:00:00,42083.33
2024-01-01 23:00:00,41981.72
2024-01-02 00:00:00,41946.88
2024-01-02 01:00:00,41961.55
2024-01-02 02:00:00,41880.91
2024-01-02 03:00:00,41915.51
2024-01-02 04:00:00,41876.48
2024-01-02 05:00:00,41860.77
2024-01-02 06:00:00,41821.72
2024-01-02 07:00:00,41967.43
2024-01-02 08:00:00,41972.7
2024-01-02 09:00:00,41899.09
2024-01-02 10:00:00,41967.41
2024-01-02 11:00:00,41881.48
2024-01-02 12:00:00,41903.51
2024-01-02 13:00:00,41761.98
2024-01-02 14:00:00,41668.4
2024-01-02 15:00:00,41689.42
2024-01-02 16:00:00,41751.09
2024-01-02 17:00:00,41770.23
2024-01-02 18:00:00,41767.8
2024-01-02 19:00:00,41751.43
2024-01-02 20:00:00,41646.57
2024-01-02 21:00:00,41598.86
2024-01-02 22:00:00,41570.61
2024-01-02 23:00:00,41655.94
2024-01-03 00:00:00,41687.96
2024-01-03 01:00:00,41561.91
2024-01-03 02:00:00,41592.39
2024-01-03 03:00:00,41569.8
2024-01-03 04:00:00,41525.39
2024-01-03 05:00:00,41577.34
2024-01-03 06:00:00,41660.73
2024-01-03 07:00:00,41736.82
2024-01-03 08:00:00,41680.03
2024-01-03 09:00:00,41663.08
2024-01-03 10:00:00,41694.18
2024-01-03 11:00:00,41773.64
2024-01-03 12:00:00,41743.88
2024-01-03 13:00:00,41736.19
2024-01-03 14:00:00,41659.34
2024-01-03 15:00:00,41575.89
2024-01-03 16:00:00,41642.93
2024-01-03 17:00:00,41750.84
2024-01-03 18:00:00,41751.69
2024-01-03 19:00:00,41833.37
2024-01-03 20:00:00,41866.88
2024-01-03 21:00:00,41824.54
2024-01-03 22:00:00,41858.02
2024-01-03 23:00:00,41980.18
2024-01-04 00:00:00,41983.77
2024-01-04 01:00:00,42108.31
2024-01-04 02:00:00,41916.06
2024-01-04 03:00:00,41984.36
2024-01-04 04:00:00,41997.24
2024-01-04 05:00:00,41980.93
2024-01-04 06:00:00,41994.17
2024-01-04 07:00:00,41850.23
2024-01-04 08:00:00,41839.95
2024-01-04 09:00:00,41873.13
2024-01-04 10:00:00,41990.8
2024-01-04 11:00:00,41957.92
2024-01-04 12:00:00,41903.16
2024-01-04 13:00:00,41871.6
2024-01-04 14:00:00,41946.87
2024-01-04 15:00:00,41977.98
2024-01-04 16:00:00,41944.25
2024-01-04 17:00:00,41989.3
2024-01-04 18:00:00,42002.93
2024-01-04 19:00:00,42082.47
2024-01-04 20:00:00,42035.6
2024-01-04 21:00:00,42017.11
2024-01-04 22:00:00,41993.76
2024-01-04 23:00:00,41889.43
2024-01-05 00:00:00,41918.04
2024-01-05 01:00:00,41944.03
2024-01-05 02:00:00,41950.71
2024-01-05 03:00:00,41939.29
2024-01-05 04:00:00,41838.73
2024-01-05 05:00:00,41813.33
2024-01-05 06:00:00,41793.8
2024-01-05 07:00:00,41739.72
2024-01-05 08:00:00,41733.86
2024-01-05 09:00:00,41770.47
2024-01-05 10:00:00,41918.56
2024-01-05 11:00:00,41938.02
2024-01-05 12:00:00,41963.75
2024-01-05 13:00:00,41964.42
2024-01-05 14:00:00,41825.78
2024-01-05 15:00:00,41830.06
